creature_id,common_name,exclusion_reason
213f6835-63a1-5fed-b113-ad3788d92a5b,Singapore Tuskfish,eligible but outside the deterministic 40-record starter-pack limit
21428b76-dee9-55d3-b5b8-6eb69246403d,River Seabream,account transcription confidence is not high; identification traits are not high-confidence transcriptions
215295d6-b3da-57ad-81b8-e10f798f921e,Thumbprint Emperor,eligible but outside the deterministic 40-record starter-pack limit
2176d11d-7919-50c4-a292-ed5b9dd07231,,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identity is incomplete; no identification trait transcription
2187d0d2-eb9a-5823-8926-098ab666b881,Whitemargin Stargazer,eligible but outside the deterministic 40-record starter-pack limit
2191ad72-df89-560c-ac5e-71068b269562,Indian Parrotfish,eligible but outside the deterministic 40-record starter-pack limit
2198a47b-f453-5945-b34a-8007008fa03a,White-spotted Chromis,eligible but outside the deterministic 40-record starter-pack limit
21d05aa9-f12e-594a-9da2-f07d8e1e2fa6,Blacktip Reef Sergeant,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
21fe3005-67fb-5dea-928a-487617f1dfbe,Plain Flagtail,account transcription confidence is not high; identification traits are not high-confidence transcriptions
22156798-7e62-580e-848d-857612f4e85e,Bluespot Demoiselle,eligible but outside the deterministic 40-record starter-pack limit
2236afd6-7658-5782-b578-3985f74beffd,Barred Shrimpgoby,eligible but outside the deterministic 40-record starter-pack limit
2264c1ad-4723-598d-b497-075fbf7fdfca,Lyretail Hawkfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
229524fd-55e2-58ad-82aa-ea94650acc63,Rhinoceros Triplefin,identity confidence is below the starter-pack threshold; account transcription confidence is not high; no identification trait transcription
22a1fb9d-bec4-5aff-9027-4398ff276a65,Goldsaddle Goatfish,identity confidence is below the starter-pack threshold
22b25c8b-25e2-5d39-8362-e16ffa1f7dd6,Spotted Sand Diver,no identification trait transcription
22effbc5-d0e8-5691-b5bd-46737c4ddcfc,Pixie Coris,identity confidence is below the starter-pack threshold
22f6fb26-42df-5301-8e88-0a193795c0d2,Arcfin Shrimpgoby,account transcription confidence is not high; identification traits are not high-confidence transcriptions
22fca798-5a9d-5d32-a138-157ea8bfcd77,,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identity is incomplete; no identification trait transcription
23392b01-0646-5da6-9f33-f309da812014,Three-stripe Butterflyfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
2367fd4e-42d8-575e-a982-00bd5edf78e8,Paradise Whiptail,identity confidence is below the starter-pack threshold
236956d8-9db8-5b43-8ce0-0e77823c9552,Dampier ‘ingray,identity confidence is below the starter-pack threshold
23def579-626b-5d2e-b7c2-c5e847d19e15,Sunset Wormfish,identity confidence is below the starter-pack threshold
23e9f819-959b-525c-9295-1d6f51b4b97c,Virgate Rabbitfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
23ea1ba0-8770-5942-afac-4656fd60440c,Guineafowl Puffer,identity confidence is below the starter-pack threshold; account transcription confidence is not high
23fc4b8b-bb6c-555a-9f8d-d27b046c2247,Yellowtail Dottyback,account transcription confidence is not high; identification traits are not high-confidence transcriptions
240376be-07a0-5ec1-9a8d-00348a775119,Swarthy Parrotfish,eligible but outside the deterministic 40-record starter-pack limit
242f7a02-1f84-5817-88b6-565b9d9bc164,Yellow Pygmy Angelfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
24882309-158b-5d73-8759-9013448c19e1,Fourlined Cardinalfish,eligible but outside the deterministic 40-record starter-pack limit
24bc853e-a29d-52fc-9c26-9743ed203bb0,Whitetail Damsel,account transcription confidence is not high; identification traits are not high-confidence transcriptions
24cb6022-70db-5046-8f93-437ce794029d,Dartfish,eligible but outside the deterministic 40-record starter-pack limit
24e5ea29-f314-5073-b0f1-33cae6aa1dcd,Clark's Anemonefish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
24f23c50-a920-5578-abd9-341a2f2823df,Redtailed Wormfish,identity confidence is below the starter-pack threshold
252ceaed-b550-54ef-bca5-336699839f60,Dwarf Mullet,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
252dce43-9ca1-5513-aa25-5c46c1de76cc,Pastel-green Wormfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
256b2b56-c2c6-579b-a2ee-ecf3ec12a36c,Two-tone Wormfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
25a26fc7-490a-544c-ac44-eb7aed59a32a,Giant Moray,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
25f01e79-56b6-5630-94dc-928081547f16,Blacklip Butterflyfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
2661a951-7378-5337-b230-08fd458c7bd5,Honeyhead Damsel,account transcription confidence is not high; identification traits are not high-confidence transcriptions
268b30e3-6b21-5a2d-810d-16f2755727df,Pacific Gregory,identity confidence is below the starter-pack threshold
26be8f5b-c582-5eba-b53d-b1bb32df8f49,Black Spear Shrimpgoby,account transcription confidence is not high; identification traits are not high-confidence transcriptions
26c4be9a-3e72-59f5-bfb4-2a153dd64ebd,Whitespotted Bamboo Sergeant,eligible but outside the deterministic 40-record starter-pack limit
26d2c51d-2b67-5d71-9d23-0b1ce1136f61,Paddlefin Cardinalfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
26fc037c-588e-544a-b3a9-1eb65caac49d,Squaretail Coral Grouper,eligible but outside the deterministic 40-record starter-pack limit
272ecbe8-9fba-5d1f-94be-ad98867994b8,Whiteface Waspfish,eligible but outside the deterministic 40-record starter-pack limit
2770a29e-12fa-535a-8a2d-3a6b0a2f4b7c,Pinstriped Angelfish,identity confidence is below the starter-pack threshold
27806fac-9b54-5f56-8e6a-e7286be19277,,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identity is incomplete; identification traits are not high-confidence transcriptions
27856b1c-c627-5cb9-bcf8-7b1510f52043,Dussumier’s Halfbeak,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
27890fef-75f9-5365-9cc9-94759cb9e205,Wavy-lined Grouper,eligible but outside the deterministic 40-record starter-pack limit
27d10743-0c9b-508c-8d44-54ed1416c1a1,Yellow-barred Parrotfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
27f66e7f-b979-509d-9e63-4a4b7fe0293c,Threespot Wormfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
28041bc7-ca79-50df-a006-d2f26f511769,Redhead Coralgoby,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
289c2f3f-95e1-5f97-9ad2-22799a257c94,Pygmygoby,eligible but outside the deterministic 40-record starter-pack limit
28c85e54-dca7-550a-a101-1695b809f441,Urchin Siphonfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
2947fad1-66f8-51ed-95ec-e5b6ba28a0a8,Deceiver Fangblenny,identity confidence is below the starter-pack threshold
295429c9-6ff9-57c3-af1b-be62a56fe31f,Multispine Damsel,account transcription confidence is not high; identification traits are not high-confidence transcriptions
29dae23e-479e-54b6-90d8-3fee3c59f28b,Blueback Pygmy Angelfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
2a1e96ec-da55-5e12-9f60-388524562a56,Australian Shrimpgoby,account transcription confidence is not high; identification traits are not high-confidence transcriptions
2a89ac4f-f13e-587b-bab0-34536086dbc9,Talbot's Cardinalfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
2aaa2237-b9c3-58e1-adea-15828d877ed0,Yellowrimmed Butterflyfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high
2ac7a63e-58ee-5e5b-a222-40e638be8fc6,Convict Tang,account transcription confidence is not high
2b1c4e93-387b-5798-a3af-0021b5b22318,Highhat Triplefin,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
2b516b82-b416-557d-a7f1-90438157c49f,Sinclair’s Demoiselle,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
2b6413ac-08c3-5507-9639-91d37eedc101,Pacific Half-and-Half Chromis,identity confidence is below the starter-pack threshold; account transcription confidence is not high
2b714eb6-89fc-5942-a060-85446510fe4d,Orangfin Dascyllus,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
2b8b9073-904b-53a8-9448-4ac3b84d2b53,Red Parrotfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
2b95b491-9872-5f3f-841e-e5744949d683,Anchor Tuskfish,eligible but outside the deterministic 40-record starter-pack limit
2b961206-b837-521b-a76b-11000c469f81,Threespot Flounder,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
2bf576a9-3639-5588-a8e9-719e9df5b221,Banatail Frogfish,eligible but outside the deterministic 40-record starter-pack limit
2c1dbcdc-dc83-5025-b441-21de7ef556a6,Leopard Blenny,account transcription confidence is not high; identification traits are not high-confidence transcriptions
2c242694-2609-5698-881e-e26140f8af9a,Leaf Scorpionfish,account transcription confidence is not high
2c426ac4-f06c-56c5-935f-7c7192003163,Three-striped Whiptail,identity confidence is below the starter-pack threshold
2caffa55-4897-565d-aa7f-32f950102213,Barhead Damsel,account transcription confidence is not high
2cd0b193-4d6a-53cc-9d43-05529a8804bf,Blackspot Sergeant,account transcription confidence is not high; identification traits are not high-confidence transcriptions
